id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn08618_c0	>	Cytosol_0	Unknown	glucosyltransferase I (LPS core synthesis)_c0		-2858.28		(1)  cpd00026[c0] + (1)  cpd15489[c0] => (1)  cpd00014[c0] + (4)  cpd00067[c0] + (1)  cpd15479[c0]	(1)  UDP-glucose_c0[c0] + (1)  inner core oligosaccharide lipid A_c0[c0] => (1)  UDP_c0[c0] + (4)  H+_c0[c0] + (1)  glucosyl-inner core oligosaccharide lipid A_c0[c0]	rxn08618	GLCTR1			
rxn10832_c0	>	Cytosol_0	Unknown	CoA transporter_c0		0		(1)  cpd00010[e0] => (1)  cpd00010[c0]	(1)  CoA_e0[e0] => (1)  CoA_c0[c0]	rxn10832	COAt			
rxn05389_c0	>	Cytosol_0	Unknown	7-methyl-3-oxo-octanoyl-ACP:NADP+ oxidoreductase_c0		-3.76		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11525[c0] => (1)  cpd00006[c0] + (1)  cpd11526[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  7-methyl-3-oxo-octanoyl-ACP_c0[c0] => (1)  NADP_c0[c0] + (1)  7-methyl-3-hydroxy-octanoyl-ACP_c0[c0]	rxn05389				
rxn09657_c0	>	Cytosol_0	Unknown	Thiamine transporter_c0		0		(1)  cpd00067[e0] + (1)  cpd00305[e0] => (1)  cpd00067[c0] + (1)  cpd00305[c0]	(1)  H+_e0[e0] + (1)  Thiamin_e0[e0] => (1)  H+_c0[c0] + (1)  Thiamin_c0[c0]	rxn09657	THI7			
rxn12008_c0	<	Cytosol_0	Unknown	R05611_c0		22.53		(1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd02557[c0] <= (1)  cpd00113[c0] + (1)  cpd02590[c0]	(1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  Farnesylfarnesylgeraniol_c0[c0] <= (1)  Isopentenyldiphosphate_c0[c0] + (1)  all-trans-Heptaprenyl diphosphate_c0[c0]	rxn12008	HEPTT	R05611		
rxn05164_c0	>	Cytosol_0	Unknown	ATP phosphohydrolase (polar-amino-acid-importing)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00119[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00119[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Histidine_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  L-Histidine_c0[c0]	rxn05164	HISabc			
rxn03393_c0	>	Cytosol_0	Unknown	3-octaprenyl-4-hydroxybenzoate carboxy-lyase_c0		-0.1		(1)  cpd00067[c0] + (1)  cpd03443[c0] => (1)  cpd00011[c0] + (1)  cpd03444[c0]	(1)  H+_c0[c0] + (1)  3-Octaprenyl-4-hydroxybenzoate_c0[c0] => (1)  CO2_c0[c0] + (1)  2-Octaprenylphenol_c0[c0]	rxn03393	OPHBDC	R04986	Ubiquinone and other terpenoid-quinone biosynthesis	ALL-CHORISMATE-PWY|Biosynthesis|Cofactor-Biosynthesis|Quinone-Biosynthesis|UBISYN-PWY|Ubiquinone-Biosynthesis
rxn00086_c0	<	Cytosol_0	Unknown	glutathione:NADP+ oxidoreductase_c0	1.6.4.2	2.92		(1)  cpd00006[c0] + (2)  cpd00042[c0] <= (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00111[c0]	(1)  NADP_c0[c0] + (2)  GSH_c0[c0] <= (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  Oxidized glutathione_c0[c0]	rxn00086	GLR1	R00115	Glutathione metabolism	Biosynthesis|Cofactor-Biosynthesis|GLUT-REDOX-PWY|Reductants
rxn05396_c0	>	Cytosol_0	Unknown	9-methyl-decanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11532[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11533[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  9-methyl-decanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  11-methyl-3-oxo-dodecanoyl-ACP_c0[c0]	rxn05396				
rxn03164_c0	>	Cytosol_0	Unknown	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminoheptanedioate:D-alanyl-D-alanine ligase(ADP-forming)_c0	6.3.2.15	-6.35		(1)  cpd00002[c0] + (1)  cpd00731[c0] + (1)  cpd02964[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd02968[c0]	(1)  ATP_c0[c0] + (1)  Ala-Ala_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2-6-diaminopimelate_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl- D-alanine_c0[c0]	rxn03164	UGMDDS	R04617	Lysine biosynthesis|Peptidoglycan biosynthesis	Acetylmuramoyl-Pentapeptide-Biosynthesis|Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|PEPTIDOGLYCANSYN-PWY|Peptidoglycan-Biosynthesis
rxn09345_c0	>	Cytosol_0	Unknown	Undecaprenyl diphosphate synthase_c0		-104		(8)  cpd00113[c0] + (1)  cpd00350[c0] => (8)  cpd00012[c0] + (8)  cpd00067[c0] + (1)  cpd02229[c0]	(8)  Isopentenyldiphosphate_c0[c0] + (1)  Farnesyldiphosphate_c0[c0] => (8)  PPi_c0[c0] + (8)  H+_c0[c0] + (1)  Bactoprenyl diphosphate_c0[c0]	rxn09345				
rxn02303_c0	<	Cytosol_0	Unknown	Coproporphyrinogen:oxygen oxidoreductase(decarboxylating)_c0		-93.33		(1)  cpd00007[c0] + (2)  cpd00067[c0] + (1)  cpd02083[c0] <= (2)  cpd00001[c0] + (2)  cpd00011[c0] + (1)  cpd00791[c0]	(1)  O2_c0[c0] + (2)  H+_c0[c0] + (1)  CoproporphyrinogenIII_c0[c0] <= (2)  H2O_c0[c0] + (2)  CO2_c0[c0] + (1)  ProtoporphyrinogenIX_c0[c0]	rxn02303	CPPPGO	R03220	Porphyrin and chlorophyll metabolism	Biosynthesis|CHLOROPHYLL-SYN|Chlorophyll-Biosynthesis|Chlorophyll-a-Biosynthesis|Chlorophyllide-a-Biosynthesis|Cofactor-Biosynthesis|HEME-BIOSYNTHESIS-II|HEME-SYN|PWY0-1415|Porphyrin-Compounds-Biosynthesis
rxn12848_c0	>	Cytosol_0	Unknown	Gly-Cys ABC transporters_c0		2.713		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd15603[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd15603[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Gly-Cys_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Gly-Cys_c0[c0]	rxn12848				
rxn03893_c0	>	Cytosol_0	Unknown	all-trans-octaprenyl-diphosphate:4-hydroxybenzoate 3-octaprenyltransferase_c0		-26.44		(1)  cpd00136[c0] + (1)  cpd02557[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd03443[c0]	(1)  4-Hydroxybenzoate_c0[c0] + (1)  Farnesylfarnesylgeraniol_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  3-Octaprenyl-4-hydroxybenzoate_c0[c0]	rxn03893	HBZOPT	R05615	Ubiquinone and other terpenoid-quinone biosynthesis	
rxn05535_c0	>	Cytosol_0	Unknown	oligopeptide-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11591[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11591[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Gly-Met_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Gly-Met_c0[c0]	rxn05535	DIPEPabc11			
rxn01151_c0	<	Cytosol_0	Unknown	3-deoxy-D-manno-octulosonate D-arabinose-lyase (pyruvate-forming)_c0		0.23		(1)  cpd00875[c0] <= (1)  cpd00020[c0] + (1)  cpd00185[c0]	(1)  KDO_c0[c0] <= (1)  Pyruvate_c0[c0] + (1)  D-Arabinose_c0[c0]	rxn01151		R01576		
rxn05363_c0	>	Cytosol_0	Unknown	4-methyl-hexanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11499[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11500[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  4-methyl-hexanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  6-methyl-3-oxo-octanoyl-ACP_c0[c0]	rxn05363				
rxn10145_c0	>	Cytosol_0	Unknown	M-diaminopimelic acid ABC transport (periplasm)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00516[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00516[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  meso-2,6-Diaminopimelate_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  meso-2,6-Diaminopimelate_c0[c0]	rxn10145	DAPabc			
rxn05386_c0	>	Cytosol_0	Unknown	5-methyl-3-hydroxy-hexanoyl-ACP hydro-lyase_c0		2.163		(1)  cpd11522[c0] => (1)  cpd00001[c0] + (1)  cpd11523[c0]	(1)  5-methyl-3-hydroxy-hexanoyl-ACP_c0[c0] => (1)  H2O_c0[c0] + (1)  5-methyl-trans-hex-2-enoyl-ACP_c0[c0]	rxn05386				
rxn09202_c0	>	Cytosol_0	Unknown	Phosphatidylserine decarboxylase (n-C18:0)_c0		-73.2		(2)  cpd00067[c0] + (1)  cpd15557[c0] => (1)  cpd00011[c0] + (1)  cpd15533[c0]	(2)  H+_c0[c0] + (1)  phosphatidylserine dioctadecanoyl_c0[c0] => (1)  CO2_c0[c0] + (1)  phosphatidylethanolamine dioctadecanoyl_c0[c0]	rxn09202	PSD180			
rxn03536_c0	>	Cytosol_0	Unknown	R05221_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd03918[c0] => (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd03919[c0]	(1)  ATP_c0[c0] + (1)  Adenosyl cobinamide_c0[c0] => (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  Adenosyl cobinamide phosphate_c0[c0]	rxn03536	ADCOBAK	R05221	Porphyrin and chlorophyll metabolism	Adenosylcobalamin-Biosynthesis|Biosynthesis|COBALSYN-PWY|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis
rxn05148_c0	>	Cytosol_0	Unknown	Heme transport via ABC system_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00028[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00028[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Heme_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Heme_c0[c0] + (1)  H+_c0[c0]	rxn05148	HEMEti			
rxn12850_c0	>	Cytosol_0	Unknown	Gly-Phe ABC transporters_c0		2.713		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd15605[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd15605[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Gly-Phe_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Gly-Phe_c0[c0]	rxn12850				
rxn09686_c0	>	Cytosol_0	Unknown	TRANS-RXNAVI-26378.ce.brachyexp.TTP_c0		0		(1)  cpd00357[e0] => (1)  cpd00357[c0]	(1)  TTP_e0[e0] => (1)  TTP_c0[c0]	rxn09686	DTTPt			
rxn04954_c0	<	Cytosol_0	Unknown	5-methyltetrahydrofolate:NAD+ oxidoreductase_c0		3.79		(1)  cpd00003[c0] + (1)  cpd00345[c0] <= (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00125[c0]	(1)  NAD_c0[c0] + (1)  5-Methyltetrahydrofolate_c0[c0] <= (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  5-10-Methylenetetrahydrofolate_c0[c0]	rxn04954	MTHFR2	R07168	One carbon pool by folate|Methane metabolism|Carbon fixation pathways in prokaryotes	1CMET2-PWY|Biosynthesis|Cofactor-Biosynthesis|Folate-Biosynthesis|Vitamin-Biosynthesis
rxn05371_c0	>	Cytosol_0	Unknown	8-methyl-decanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11507[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11508[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  8-methyl-decanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  10-methyl-3-oxo-dodecanoyl-ACP_c0[c0]	rxn05371				
rxn05393_c0	>	Cytosol_0	Unknown	9-methyl-3-oxo-decanoyl-ACP:NADP+ oxidoreductase_c0		-3.76		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11529[c0] => (1)  cpd00006[c0] + (1)  cpd11530[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  9-methyl-3-oxo-decanoyl-ACP_c0[c0] => (1)  NADP_c0[c0] + (1)  9-methyl-3-hydroxy-decanoyl-ACP_c0[c0]	rxn05393				
rxn01220_c0	>	Cytosol_0	Unknown	ATP:deoxycitidine 5'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00654[c0] => (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00206[c0]	(1)  ATP_c0[c0] + (1)  Deoxycytidine_c0[c0] => (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  dCMP_c0[c0]	rxn01220	ADADir	R01666	Pyrimidine metabolism	
rxn03917_c0	>	Cytosol_0	Unknown	D-glycero-beta-D-manno-heptose-7-phosphate aldose-ketose-isomerase_c0		-0.86		(1)  cpd00238[c0] => (1)  cpd04918[c0]	(1)  Sedoheptulose7-phosphate_c0[c0] => (1)  D-Glycero-D-manno-heptose7-phosphate_c0[c0]	rxn03917		R05645	Lipopolysaccharide biosynthesis	
rxn10206_c0	>	Cytosol_0	Unknown	anteisoheptadecanoyl-glycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00080[c0] + (1)  cpd11434[c0] => (1)  cpd00010[c0] + (1)  cpd15672[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  fa12coa_c0[c0] => (1)  CoA_c0[c0] + (1)  1-anteisoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10206				
rxn05618_c0	>	Cytosol_0	Unknown	manganese transport in via proton symport_c0	2.A.55|TC-2.A.55	0		(1)  cpd00030[e0] + (1)  cpd00067[e0] => (1)  cpd00030[c0] + (1)  cpd00067[c0]	(1)  Mn2+_e0[e0] + (1)  H+_e0[e0] => (1)  Mn2+_c0[c0] + (1)  H+_c0[c0]	rxn05618	MNt2			
rxn05303_c0	>	Cytosol_0	Unknown	TRANS-RXNBWI-115637.ce.maizeexp.ARG_c0		0		(1)  cpd00051[e0] + (1)  cpd00067[e0] => (1)  cpd00051[c0] + (1)  cpd00067[c0]	(1)  L-Arginine_e0[e0] + (1)  H+_e0[e0] => (1)  L-Arginine_c0[c0] + (1)  H+_c0[c0]	rxn05303	ALP1			
rxn04147_c0	<	Cytosol_0	Unknown	squalene synthase_c0		-48.98		(1)  cpd00005[c0] + (2)  cpd00350[c0] <= (1)  cpd00006[c0] + (2)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd00559[c0]	(1)  NADPH_c0[c0] + (2)  Farnesyldiphosphate_c0[c0] <= (1)  NADP_c0[c0] + (2)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  Supraene_c0[c0]	rxn04147	SQLS	R06223		
rxn06865_c0	<	Cytosol_0	Unknown	R05146_c0		3.61		(1)  cpd03736[c0] + (1)  cpd11493[c0] <= (1)  cpd03586[c0] + (1)  cpd11468[c0]	(1)  Lauroyl-KDO2-lipid IV(A) _c0[c0] + (1)  ACP_c0[c0] <= (1)  kdo2-lipid iva_c0[c0] + (1)  Dodecanoyl-ACP_c0[c0]	rxn06865		R05146	Lipopolysaccharide biosynthesis	Biosynthesis|Cell-Structure-Biosynthesis|KDO-LIPASYN-PWY|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis
rxn00340_c0	>	Cytosol_0	Unknown	L-aspartate:ammonia ligase (AMP-forming)_c0		-22.58		(1)  cpd00002[c0] + (1)  cpd00013[c0] + (1)  cpd00041[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (2)  cpd00067[c0] + (1)  cpd00132[c0]	(1)  ATP_c0[c0] + (1)  NH3_c0[c0] + (1)  L-Aspartate_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (2)  H+_c0[c0] + (1)  L-Asparagine_c0[c0]	rxn00340		R00483	Alanine, aspartate and glutamate metabolism|Cyanoamino acid metabolism|Nitrogen metabolism	ASPARAGINE-SYN|ASPARAGINESYN-PWY|ASPASN-PWY|Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|Metabolic-Clusters|PWY0-1325
rxn05392_c0	>	Cytosol_0	Unknown	7-methyl-octanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11528[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11529[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  7-methyl-octanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  9-methyl-3-oxo-decanoyl-ACP_c0[c0]	rxn05392				
rxn10232_c0	>	Cytosol_0	Unknown	isoheptadecanoyl-phosphatidylserine decarboxylase_c0		7.45		(2)  cpd00067[c0] + (1)  cpd15689[c0] => (1)  cpd00011[c0] + (1)  cpd15695[c0]	(2)  H+_c0[c0] + (1)  Diisoheptadecanoylphosphatidylserine_c0[c0] => (1)  CO2_c0[c0] + (1)  Diisoheptadecanoylphosphatidylethanolamine_c0[c0]	rxn10232				
rxn12663_c0	<	Cytosol_0	Unknown	GTP transport via diffusion (extracellular to periplasm)_c0		0		(1)  cpd00038[c0] <= (1)  cpd00038[e0]	(1)  GTP_c0[c0] <= (1)  GTP_e0[e0]	rxn12663				
rxn05538_c0	>	Cytosol_0	Unknown	Dipeptide transport via ABC system (gly-pro-L)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11588[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11588[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  gly-pro-L_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  gly-pro-L_c0[c0]	rxn05538	DIPEPabc14			
rxn05205_c0	>	Cytosol_0	Unknown	Transport of deoxycytidine, extracellular_c0		0		(1)  cpd00067[e0] + (1)  cpd00654[e0] => (1)  cpd00067[c0] + (1)  cpd00654[c0]	(1)  H+_e0[e0] + (1)  Deoxycytidine_e0[e0] => (1)  H+_c0[c0] + (1)  Deoxycytidine_c0[c0]	rxn05205	DCYTt2			
rxn13360_c0	<	Cytosol_0	Unknown	NADP transporter_c0		0		(1)  cpd00006[c0] <= (1)  cpd00006[e0]	(1)  NADP_c0[c0] <= (1)  NADP_e0[e0]	rxn13360	NADPt			
rxn05442_c0	>	Cytosol_0	Unknown	11-methyl-trans-dodec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11535[c0] => (1)  cpd00003[c0] + (1)  cpd11536[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  11-methyl-trans-dodec-2-enoyl-ACP_c0[c0] => (1)  NAD_c0[c0] + (1)  11-methyl-dodecanoyl-ACP_c0[c0]	rxn05442				
rxn02011_c0	>	Cytosol_0	Unknown	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate:(L)-meso-2,6-diaminoheptanedioate gamma-ligase (ADP-forming)_c0	6.3.2.13	-6.35		(1)  cpd00002[c0] + (1)  cpd00516[c0] + (1)  cpd00525[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd02964[c0]	(1)  ATP_c0[c0] + (1)  meso-2,6-Diaminopimelate_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanyl-D-glutamate_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2-6-diaminopimelate_c0[c0]	rxn02011	UAAGDS	R02788	Lysine biosynthesis|Peptidoglycan biosynthesis	Acetylmuramoyl-Pentapeptide-Biosynthesis|Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|PEPTIDOGLYCANSYN-PWY|Peptidoglycan-Biosynthesis
rxn05391_c0	>	Cytosol_0	Unknown	7-methyl-trans-oct-2-enoyl-ACP:NADP+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11527[c0] => (1)  cpd00006[c0] + (1)  cpd11528[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  7-methyl-trans-oct-2-enoyl-ACP_c0[c0] => (1)  NADP_c0[c0] + (1)  7-methyl-octanoyl-ACP_c0[c0]	rxn05391				
rxn03397_c0	>	Cytosol_0	Unknown	UDP-L-rhamnose:flavonol-3-O-D-glucoside L-rhamnosyltransferase_c0		-19.42		(1)  cpd00017[c0] + (1)  cpd03447[c0] => (1)  cpd00019[c0] + (1)  cpd00067[c0] + (1)  cpd03448[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  2-Octaprenyl-6-methoxy-1,4-benzoquinone_c0[c0] => (1)  S-Adenosyl-homocysteine_c0[c0] + (1)  H+_c0[c0] + (1)  2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone_c0[c0]	rxn03397	URFGTT	R04990	Ubiquinone and other terpenoid-quinone biosynthesis	
rxn05375_c0	>	Cytosol_0	Unknown	10-methyl-dodecanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11511[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11512[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  10-methyl-dodecanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  12-methyl-3-oxo-tetra-decanoyl-ACP_c0[c0]	rxn05375				
rxn02290_c0	<	Cytosol_0	Unknown	(S)-2,3-Epoxysqualene mutase (cyclizing, lanosterol-forming)_c0		-86.57		(1)  cpd00776[c0] <= (1)  cpd01188[c0]	(1)  Squalene 2,3-oxide_c0[c0] <= (1)  Lanosterol_c0[c0]	rxn02290	ERG7	R03199	Steroid biosynthesis	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY66-3|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn05547_c0	>	Cytosol_0	Unknown	oligopeptide-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11580[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11580[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Gly-Gln_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Gly-Gln_c0[c0]	rxn05547	DIPEPabc9			
rxn10448_c0	<	Cytosol_0	Unknown	calcium / sodium antiporter (1:1)_c0		0		(1)  cpd00063[c0] + (1)  cpd00971[e0] <= (1)  cpd00063[e0] + (1)  cpd00971[c0]	(1)  Ca2+_c0[c0] + (1)  Na+_e0[e0] <= (1)  Ca2+_e0[e0] + (1)  Na+_c0[c0]	rxn10448	CAt6			
rxn05443_c0	>	Cytosol_0	Unknown	13-methyl-trans-tetra-dec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11539[c0] => (1)  cpd00003[c0] + (1)  cpd11540[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  13-methyl-trans-tetra-dec-2-enoyl-ACP_c0[c0] => (1)  NAD_c0[c0] + (1)  13-methyl-tetra-decanoyl-ACP_c0[c0]	rxn05443				
rxn09436_c0	<	Cytosol_0	Unknown	fatty-acyl-ACP synthase (n-C14:0ACP), mitochondrial_c0				(2)  cpd00005[c0] + (2)  cpd00067[c0] + (1)  cpd11468[c0] + (1)  cpd11492[c0] <= (1)  cpd00001[c0] + (2)  cpd00006[c0] + (1)  cpd00011[c0] + (1)  cpd11466[c0] + (1)  cpd11493[c0]	(2)  NADPH_c0[c0] + (2)  H+_c0[c0] + (1)  Dodecanoyl-ACP_c0[c0] + (1)  Malonyl-acyl-carrierprotein-_c0[c0] <= (1)  H2O_c0[c0] + (2)  NADP_c0[c0] + (1)  CO2_c0[c0] + (1)  Myristoyl-ACP_c0[c0] + (1)  ACP_c0[c0]	rxn09436	FAS140ACPm			
rxn08333_c0	>	Cytosol_0	Unknown	1,4-dihydroxy-2-naphthoate octaprenyltransferase_c0		10.17		(1)  cpd02295[c0] + (1)  cpd02557[c0] => (1)  cpd00011[c0] + (1)  cpd00012[c0] + (1)  cpd15353[c0]	(1)  1-4-Dihydroxy-2-naphthoate_c0[c0] + (1)  Farnesylfarnesylgeraniol_c0[c0] => (1)  CO2_c0[c0] + (1)  PPi_c0[c0] + (1)  2-Demethylmenaquinol 8_c0[c0]	rxn08333	DHNAOT4			ALL-CHORISMATE-PWY|Biosynthesis|Cofactor-Biosynthesis|Demethylmenaquinol-8-Biosynthesis|Demethylmenaquinone-Biosynthesis|Menaquinone-Biosynthesis|Quinone-Biosynthesis
