id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn05740_c0	=	Cytosol_0	(WP_003901135.1 or BKU49_RS07015)	1,4-alpha-glucan-branching enzyme_c0		534.44		(1)  cpd00009[c0] + (1)  cpd00155[c0] <=> (1)  cpd00089[c0] + (1)  cpd15302[c0]	(1)  Phosphate_c0[c0] + (1)  Glycogen_c0[c0] <=> (1)  Glucose-1-phosphate_c0[c0] + (1)  glycogen(n-1) _c0[c0]	rxn05740	GLC3			
rxn03904_c0	=	Cytosol_0	(BKU49_RS11240 or WP_003411171.1)	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine:undecaprenyl-phosphate phospho-N-acetylmuramoyl-pentapeptide-transferase_c0		0		(1)  cpd00286[c0] + (1)  cpd02968[c0] <=> (1)  cpd00091[c0] + (1)  cpd03494[c0]	(1)  Undecaprenylphosphate_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl- D-alanine_c0[c0] <=> (1)  UMP_c0[c0] + (1)  Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine_c0[c0]	rxn03904	PAPPT3	R05630	Peptidoglycan biosynthesis	Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|PEPTIDOGLYCANSYN-PWY|Peptidoglycan-Biosynthesis
rxn04760_c0	=	Cytosol_0	(BKU49_RS20125 or WP_003899720.1 or BKU49_RS16880 or WP_003416878.1)	violaxanthin-neoxanthin isomerase (epoxide-opening)_c0				(1)  cpd09433[c0] <=> (1)  cpd09434[c0]	(1)  9'-cis-Neoxanthin_c0[c0] <=> (1)  9-cis-Violaxanthin_c0[c0]	rxn04760		R06951	Carotenoid biosynthesis	
rxn07842_c0	=	Cytosol_0	(BKU49_RS06375 or WP_003911441.1 or WP_003899596.1 or BKU49_RS18895)	2-Isopentenyl-diphosphate:ADP delta2-isopentenyltransferase_c0		-20		(1)  cpd00008[c0] + (1)  cpd00202[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15131[c0]	(1)  ADP_c0[c0] + (1)  DMAPP_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  Isopentenyl-ADP_c0[c0]	rxn07842		R08052	Zeatin biosynthesis	Biosynthesis|CYTOKININ-BIOSYNTHESIS|HORMONE-SYN|Plant-Hormone-Biosynthesis
rxn00783_c0	=	Cytosol_0	(BKU49_RS18890 or WP_003419537.1)	2-dehydro-3-deoxy-D-galactonate-6-phosphate D-glyceraldehyde-3-phosphate-lyase (pyruvate-forming)_c0	4.1.2.21	0.75		(1)  cpd00945[c0] <=> (1)  cpd00020[c0] + (1)  cpd00102[c0]	(1)  2-Dehydro-3-deoxy-D-galactonate 6-phosphate_c0[c0] <=> (1)  Pyruvate_c0[c0] + (1)  Glyceraldehyde3-phosphate_c0[c0]	rxn00783	DDPGALA	R01064	Galactose metabolism	Degradation|GALACTCAT-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives
rxn00409_c0	=	Cytosol_0	(WP_003412592.1 or BKU49_RS12805)	ATP:CDP phosphotransferase_c0		0		(1)  cpd00002[c0] + (1)  cpd00096[c0] <=> (1)  cpd00008[c0] + (1)  cpd00052[c0]	(1)  ATP_c0[c0] + (1)  CDP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  CTP_c0[c0]	rxn00409	NDPK3	R00570	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PRPP-PWY|PWY0-162|PWY0-163|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn|Pyrimidine-Nucleotide-Salvage
rxn02831_c0	=	Cytosol_0	(BKU49_RS02800 or WP_031647088.1)	O-Succinylbenzoate:CoA ligase (AMP-forming)_c0		-21.55		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd01772[c0] <=> (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00067[c0] + (1)  cpd02021[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  Succinylbenzoate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  H+_c0[c0] + (1)  Succinylbenzoyl-CoA_c0[c0]	rxn02831	SUCBZL	R04030	Ubiquinone and other terpenoid-quinone biosynthesis	ALL-CHORISMATE-PWY|Biosynthesis|Cofactor-Biosynthesis|DHNA-Biosynthesis|Demethylmenaquinone-Biosynthesis|Menaquinone-Biosynthesis|Quinone-Biosynthesis
rxn07885_c0	=	Cytosol_0	(WP_003419825.1 or BKU49_RS19430)	R08096_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd08238[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd15166[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  (S) -(-) -Citronellal_c0[c0] <=> (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  Citronellate_c0[c0]	rxn07885		R08096	Geraniol degradation	
rxn08842_c0	=	Cytosol_0	(WP_003401112.1 or BKU49_RS00965)	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:1)_c0		-264.53		(1)  cpd00001[c0] + (1)  cpd15340[c0] <=> (1)  cpd00067[c0] + (1)  cpd00908[c0] + (1)  cpd15237[c0]	(1)  H2O_c0[c0] + (1)  2-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0] + (1)  hexadecenoate_c0[c0]	rxn08842	LPLIPAL2E161			
rxn03901_c0	>	Cytosol_0	(BKU49_RS11125 or WP_003411105.1)	undecaprenyl-diphosphate phosphohydrolase_c0		-16.35		(1)  cpd00001[c0] + (1)  cpd02229[c0] => (1)  cpd00009[c0] + (2)  cpd00067[c0] + (1)  cpd00286[c0]	(1)  H2O_c0[c0] + (1)  Bactoprenyl diphosphate_c0[c0] => (1)  Phosphate_c0[c0] + (2)  H+_c0[c0] + (1)  Undecaprenylphosphate_c0[c0]	rxn03901	UDCPDP	R05627	Peptidoglycan biosynthesis	
rxn01985_c0	=	Cytosol_0	(WP_003417233.1 or BKU49_RS17355)	Deoxyinosine:orthophosphate ribosyltransferase_c0		-7.95		(1)  cpd00009[c0] + (1)  cpd03279[c0] <=> (1)  cpd00226[c0] + (1)  cpd00509[c0]	(1)  Phosphate_c0[c0] + (1)  Deoxyinosine_c0[c0] <=> (1)  HYXN_c0[c0] + (1)  deoxyribose-1-phosphate_c0[c0]	rxn01985	PNP1_3	R02748	Purine metabolism	
rxn00808_c0	=	Cytosol_0	(WP_003906403.1 or BKU49_RS03205)	ATP:D-galactose 1-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00108[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00348[c0]	(1)  ATP_c0[c0] + (1)  Galactose_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  D-Galactose 1-phosphate_c0[c0]	rxn00808	GAL1	R01092	Galactose metabolism|Amino sugar and nucleotide sugar metabolism	
rxn02832_c0	=	Cytosol_0	(WP_003917315.1 or BKU49_RS02855)	(1R,6R)-6-hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate hydrolyase (2-succinylbenzoate-forming)_c0		25.06		(1)  cpd00001[c0] + (1)  cpd01772[c0] <=> (1)  cpd03451[c0]	(1)  H2O_c0[c0] + (1)  Succinylbenzoate_c0[c0] <=> (1)  SHCHC_c0[c0]	rxn02832		R04031	Ubiquinone and other terpenoid-quinone biosynthesis	ALL-CHORISMATE-PWY|Biosynthesis|Cofactor-Biosynthesis|DHNA-Biosynthesis|Demethylmenaquinone-Biosynthesis|Menaquinone-Biosynthesis|PHENYLPROPANOID-SYN|Phylloquinone-Biosynthesis|QUINONE-SYN|Quinone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn10052_c0	=	Cytosol_0	(WP_003403726.1 or BKU49_RS03815)	adenylate kinase (Inorganic triphosphate)_c0				(1)  cpd00018[c0] + (1)  cpd00421[c0] <=> (1)  cpd00008[c0] + (1)  cpd00012[c0]	(1)  AMP_c0[c0] + (1)  Triphosphate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  PPi_c0[c0]	rxn10052	ADK2			
rxn04133_c0	>	Cytosol_0	Unknown	R06064_c0		-34.57		(1)  cpd00001[c0] + (1)  cpd08625[c0] => (1)  cpd00011[c0] + (1)  cpd00067[c0] + (1)  cpd01092[c0]	(1)  H2O_c0[c0] + (1)  5-Hydroxyisourate_c0[c0] => (1)  CO2_c0[c0] + (1)  H+_c0[c0] + (1)  Allantoin_c0[c0]	rxn04133		R06064		
rxn00946_c0	=	Cytosol_0	(BKU49_RS18535 or WP_003419253.1)	Palmitoyl-CoA:oxygen 2-oxidoreductase_c0		7.23		(1)  cpd00015[c0] + (1)  cpd00067[c0] + (1)  cpd00134[c0] <=> (1)  cpd00982[c0] + (1)  cpd03126[c0]	(1)  FAD_c0[c0] + (1)  H+_c0[c0] + (1)  Palmitoyl-CoA_c0[c0] <=> (1)  FADH2_c0[c0] + (1)  (2E) -Hexadecenoyl-CoA_c0[c0]	rxn00946	ACOAD7f	R01279	Fatty acid degradation	
rxn00193_c0	=	Cytosol_0	((WP_003406919.1 or BKU49_RS07065) or (WP_003413987.1 or BKU49_RS14280))	glutamate racemase_c0	5.1.1.3	0		(1)  cpd00023[c0] <=> (1)  cpd00186[c0]	(1)  L-Glutamate_c0[c0] <=> (1)  D-Glutamate_c0[c0]	rxn00193	GLUR	R00260	D-Glutamine and D-glutamate metabolism	Acetylmuramoyl-Pentapeptide-Biosynthesis|Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Detoxification|PEPTIDOGLYCANSYN-PWY|Peptidoglycan-Biosynthesis
rxn02517_c0	=	Cytosol_0	(BKU49_RS12805 or WP_003412592.1)	ATP:dIDP phosphotransferase_c0		0		(1)  cpd00002[c0] + (1)  cpd00976[c0] <=> (1)  cpd00008[c0] + (1)  cpd00977[c0]	(1)  ATP_c0[c0] + (1)  dIDP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  dITP_c0[c0]	rxn02517		R03530	Purine metabolism	
rxn06760_c0	=	Cytosol_0	(BKU49_RS00980 or WP_003401122.1)	R04650_c0		12.64		(1)  cpd00232[c0] + (1)  cpd12640[c0] <=> (1)  cpd00001[c0] + (1)  cpd02999[c0]	(1)  Neu5Ac_c0[c0] + (1)  GM1_c0[c0] <=> (1)  H2O_c0[c0] + (1)  GD1a_c0[c0]	rxn06760		R04650		
rxn00653_c0	=	Cytosol_0	(BKU49_RS00780 or WP_003402294.1 or BKU49_RS14965 or BKU49_RS01170 or BKU49_RS04015 or BKU49_RS17285 or WP_003913557.1 or WP_003899865.1 or WP_003403919.1 or BKU49_RS02355 or WP_031647156.1 or WP_003900585.1)	3-aminopropanal:NAD+ oxidoreductase_c0		-9.8		(1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd00085[c0] <=> (1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd01504[c0]	(1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  beta-Alanine_c0[c0] <=> (1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  3-Aminopropanal_c0[c0]	rxn00653	ALDD22x	R00904	beta-Alanine metabolism	Amino-Acid-Biosynthesis|Beta-Alanine-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN
rxn06372_c0	=	Cytosol_0	(WP_003402936.1 or BKU49_RS02880)	S-Adenosyl-L-methionine:unsaturated-phospholipid methyltransferase (methenylating)_c0		-20.42		(1)  cpd00017[c0] + (1)  cpd11827[c0] <=> (1)  cpd00019[c0] + (1)  cpd00067[c0] + (1)  cpd12496[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  Phospholipid olefinic fatty acid_c0[c0] <=> (1)  S-Adenosyl-homocysteine_c0[c0] + (1)  H+_c0[c0] + (1)  Phospholipid methylene fatty acid_c0[c0]	rxn06372		R03410		
rxn03251_c0	=	Cytosol_0	(WP_003419253.1 or BKU49_RS18535)	Hexanoyl-CoA:(acceptor) 2,3-oxidoreductase_c0		7.23		(1)  cpd00015[c0] + (1)  cpd00067[c0] + (1)  cpd03124[c0] <=> (1)  cpd00982[c0] + (1)  cpd03125[c0]	(1)  FAD_c0[c0] + (1)  H+_c0[c0] + (1)  Hexanoyl-CoA_c0[c0] <=> (1)  FADH2_c0[c0] + (1)  (2E) -Hexenoyl-CoA_c0[c0]	rxn03251	ACOAD2f	R04751	Fatty acid degradation	
rxn00929_c0	=	Cytosol_0	(WP_003900159.1 or BKU49_RS02575)	L-Proline:NAD+ 5-oxidoreductase_c0		-10.52		(1)  cpd00003[c0] + (1)  cpd00129[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd02431[c0]	(1)  NAD_c0[c0] + (1)  L-Proline_c0[c0] <=> (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  1-Pyrroline-5-carboxylate_c0[c0]	rxn00929	P5CRx	R01248	Arginine and proline metabolism	ARG-PRO-PWY|ARGININE-DEG|ARGORNPROST-PWY|Activation-Inactivation-Interconversion|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|IND-AMINO-ACID-SYN|Interconversion|PROLINE-SYN|PROSYN-PWY
rxn08800_c0	=	Cytosol_0	(WP_003401112.1 or BKU49_RS00965)	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:1) (periplasm)_c0		-291.05		(1)  cpd00001[c0] + (1)  cpd15326[c0] <=> (2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15237[c0]	(1)  H2O_c0[c0] + (1)  1-hexadec-9-enoyl-sn-glycerol 3-phosphate_c0[c0] <=> (2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  hexadecenoate_c0[c0]	rxn08800	LPLIPAL1A161pp			
rxn04682_c0	=	Cytosol_0	(WP_003414535.1 or BKU49_RS14900)	S-Adenosyl-L-methionine:phosphodimethylethanolamine N-methyltransferase_c0		23.24		(1)  cpd00017[c0] + (1)  cpd09444[c0] <=> (1)  cpd00019[c0] + (1)  cpd00067[c0] + (1)  cpd00457[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  Phosphodimethylethanolamine_c0[c0] <=> (1)  S-Adenosyl-homocysteine_c0[c0] + (1)  H+_c0[c0] + (1)  Phosphocholine_c0[c0]	rxn04682		R06869	Glycerophospholipid metabolism	Biosynthesis|Choline-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN2-PWY|PWY4FS-2|PWY4FS-5|PhosphatidylcholineBiosynthesis|Phospholipid-Biosynthesis
rxn11892_c0	=	Cytosol_0	(BKU49_RS02095 or WP_003898439.1)	Palmitoyl-CoA:retinol O-acyltransferase_c0		-3.61		(1)  cpd00134[c0] + (1)  cpd00667[c0] <=> (1)  cpd00010[c0] + (1)  cpd02184[c0]	(1)  Palmitoyl-CoA_c0[c0] + (1)  11-cis-Retinol_c0[c0] <=> (1)  CoA_c0[c0] + (1)  11-cis-Retinyl palmitate_c0[c0]	rxn11892		R08381	Retinol metabolism	
rxn00342_c0	>	Cytosol_0	(WP_003407720.1 or BKU49_RS08120)	L-Asparagine amidohydrolase_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd00132[c0] => (1)  cpd00013[c0] + (1)  cpd00041[c0]	(1)  H2O_c0[c0] + (1)  L-Asparagine_c0[c0] => (1)  NH3_c0[c0] + (1)  L-Aspartate_c0[c0]	rxn00342	ASP1	R00485	Alanine, aspartate and glutamate metabolism|Cyanoamino acid metabolism|Nitrogen metabolism	ASPARAGINE-DEG|ASPARAGINE-DEG1-PWY|ASPASN-PWY|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|Metabolic-Clusters
rxn00256_c0	<	Cytosol_0	(BKU49_RS19440 or WP_016719266.1)	acetyl-CoA:oxaloacetate C-acetyltransferase (thioester-hydrolysing)_c0	2.3.3.3|4.1.3.7	8.93		(1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd00137[c0] <= (1)  cpd00001[c0] + (1)  cpd00022[c0] + (1)  cpd00032[c0]	(1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  Citrate_c0[c0] <= (1)  H2O_c0[c0] + (1)  Acetyl-CoA_c0[c0] + (1)  Oxaloacetate_c0[c0]	rxn00256	CIT2	R00351	Citrate cycle (TCA cycle)|Glyoxylate and dicarboxylate metabolism	ANAEROBIC-RESPIRATION|ANARESP1-PWY|Amino-Acid-Biosynthesis|Biosynthesis|Carbohydrates-Biosynthesis|Energy-Metabolism|FERMENTATION-PWY|Fermentation|GLUTAMINE-SYN|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|GLYOXYLATE-BYPASS|IND-AMINO-ACID-SYN|P105-PWY|REDCITCYC|Respiration|TCA|TCA-GLYOX-BYPASS|TCA-VARIANTS
rxn03004_c0	=	Cytosol_0	((BKU49_RS05010 or WP_003898661.1) or (WP_003898661.1 or BKU49_RS05010))	10-Formyltetrahydrofolate:5'-phosphoribosylglycinamide formyltransferase_c0		-20.98		(1)  cpd00201[c0] + (1)  cpd02394[c0] <=> (1)  cpd00067[c0] + (1)  cpd00087[c0] + (1)  cpd02678[c0]	(1)  10-Formyltetrahydrofolate_c0[c0] + (1)  GAR_c0[c0] <=> (1)  H+_c0[c0] + (1)  Tetrahydrofolate_c0[c0] + (1)  N-Formyl-GAR_c0[c0]	rxn03004	ADE8	R04325	Purine metabolism|One carbon pool by folate	AIR-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|FOLSYN-PWY|Folate-Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis|Vitamin-Biosynthesis
rxn02015_c0	=	Cytosol_0	(BKU49_RS19475 or WP_003420410.1)	Taurocholate amidohydrolase_c0		31.78		(1)  cpd00001[c0] + (1)  cpd03047[c0] <=> (1)  cpd00210[c0] + (1)  cpd00526[c0]	(1)  H2O_c0[c0] + (1)  Taurocholate_c0[c0] <=> (1)  Taurine_c0[c0] + (1)  Cholate_c0[c0]	rxn02015		R02797	Primary bile acid biosynthesis	
rxn02167_c0	=	Cytosol_0	(BKU49_RS17705 or WP_003413876.1 or WP_003912630.1 or BKU49_RS02335 or WP_003409707.1 or BKU49_RS18425 or BKU49_RS14820 or WP_003419315.1 or WP_003405712.1 or WP_003412728.1 or WP_003403259.1 or BKU49_RS10045 or WP_003405957.1 or BKU49_RS03270 or BKU49_RS06030 or WP_070894314.1 or WP_003404702.1 or BKU49_RS07770 or WP_003400912.1 or BKU49_RS19795 or BKU49_RS05090 or BKU49_RS06025 or BKU49_RS00695 or WP_003405951.1 or BKU49_RS17710 or BKU49_RS03515 or BKU49_RS04740 or WP_003404949.1 or BKU49_RS13020 or WP_003420587.1 or BKU49_RS18600 or BKU49_RS14045 or BKU49_RS06000 or WP_003900037.1 or WP_003417897.1 or WP_003403426.1 or BKU49_RS05645 or BKU49_RS03505 or WP_003403433.1 or BKU49_RS01165 or WP_003898463.1 or WP_003899864.1 or WP_003414497.1 or WP_003405926.1 or WP_003415942.1 or BKU49_RS15920)	(S)-3-Hydroxybutanoyl-CoA hydro-lyase_c0		2.16		(1)  cpd00842[c0] <=> (1)  cpd00001[c0] + (1)  cpd00650[c0]	(1)  (S) -3-Hydroxybutyryl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Crotonyl-CoA_c0[c0]	rxn02167	ECOAH1	R03026	Fatty acid degradation|Lysine degradation|Benzoate degradation|Tryptophan metabolism|Aminobenzoate degradation|Butanoate metabolism|Carbon fixation pathways in prokaryotes	AROMATIC-COMPOUNDS-DEGRADATION|Amino-Acid-Degradation|Autotrophic-CO2-Fixation|C1-COMPOUNDS|CARBOXYLATES-DEG|CENTFERM-PWY|CO2-Fixation|Degradation|Energy-Metabolism|Fermentation|GALLATE-DEG|GLUDEG-II-PWY|GLUTAMATE-DEG|P3-PWY|Pyruvate-Degradation|TOLUENE-DEG|TRYPTOPHAN-DEG|TRYPTOPHAN-DEGRADATION-1
rxn10770_c0	=	Cytosol_0	(WP_003901814.1 or BKU49_RS16170 or BKU49_RS09680 or WP_003409345.1 or WP_003416075.1 or BKU49_RS08080 or BKU49_RS00860 or WP_003403885.1 or WP_003407690.1 or BKU49_RS03975)	R08557_c0		5.22		(1)  cpd00003[c0] + (1)  cpd00098[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00447[c0]	(1)  NAD_c0[c0] + (1)  Choline_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Betaine aldehyde_c0[c0]	rxn10770	CHOLD	R08557	Glycine, serine and threonine metabolism	Betaine-Biosynthesis|Biosynthesis|Polyamine-Biosynthesis
rxn05089_c0	=	Cytosol_0	(WP_003400942.1 or BKU49_RS00730)	S-prenyl-L-cysteine:oxygen oxidoreductase_c0		-22.37		(1)  cpd00001[c0] + (1)  cpd00007[c0] + (1)  cpd04131[c0] <=> (1)  cpd00025[c0] + (1)  cpd00084[c0] + (1)  cpd11253[c0]	(1)  H2O_c0[c0] + (1)  O2_c0[c0] + (1)  Prenyl-L-cysteine_c0[c0] <=> (1)  H2O2_c0[c0] + (1)  L-Cysteine_c0[c0] + (1)  Prenal_c0[c0]	rxn05089		R07360		
rxn02297_c0	>	Cytosol_0	(BKU49_RS00180 or BKU49_RS08275 or WP_023643218.1 or WP_009938173.1)	6-Carboxyhexanoyl-CoA:L-alanine C-carboxyhexanoyltransferase (decarboxylating)_c0		2.16		(1)  cpd00035[c0] + (1)  cpd00067[c0] + (1)  cpd00782[c0] => (1)  cpd00010[c0] + (1)  cpd00011[c0] + (1)  cpd00800[c0]	(1)  L-Alanine_c0[c0] + (1)  H+_c0[c0] + (1)  Pimeloyl-CoA_c0[c0] => (1)  CoA_c0[c0] + (1)  CO2_c0[c0] + (1)  8-Amino-7-oxononanoate_c0[c0]	rxn02297	AOXS	R03210	Biotin metabolism	7-Keto-8-aminopelargonate-Biosynthesis|BIOTIN-SYN|Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis
rxn01799_c0	=	Cytosol_0	(BKU49_RS17355 or WP_003417233.1)	deoxyuridine:orthophosphate 2-deoxy-D-ribosyltransferase_c0	2.4.2.23	-7.95		(1)  cpd00009[c0] + (1)  cpd00412[c0] <=> (1)  cpd00092[c0] + (1)  cpd00509[c0]	(1)  Phosphate_c0[c0] + (1)  Deoxyuridine_c0[c0] <=> (1)  Uracil_c0[c0] + (1)  deoxyribose-1-phosphate_c0[c0]	rxn01799	DURIPP	R02484	Pyrimidine metabolism	
rxn01485_c0	=	Cytosol_0	(BKU49_RS18050 or WP_003418304.1)	D-Glucosamine 1-phosphate 1,6-phosphomutase_c0		0		(1)  cpd03671[c0] <=> (1)  cpd00288[c0]	(1)  D-Glucosamine1-phosphate_c0[c0] <=> (1)  D-Glucosamine phosphate_c0[c0]	rxn01485	PGAMT	R02060	Amino sugar and nucleotide sugar metabolism	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Lipopolysaccharide-Biosynthesis|O-Antigen-Biosynthesis|OANTIGEN-PWY|Polyamine-Biosynthesis|SUGAR-NUCLEOTIDES|UDP-NAc-Glucosamine-Biosynthesis|UDPNAGSYN-PWY
rxn03031_c0	<	Cytosol_0	((BKU49_RS06340 or WP_003406234.1) or (WP_003406234.1 or BKU49_RS06340))	Succinyl-CoA:2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase_c0	2.3.1.117	11.44		(1)  cpd00001[c0] + (1)  cpd00078[c0] + (1)  cpd02465[c0] <= (1)  cpd00010[c0] + (1)  cpd02724[c0]	(1)  H2O_c0[c0] + (1)  Succinyl-CoA_c0[c0] + (1)  tetrahydrodipicolinate_c0[c0] <= (1)  CoA_c0[c0] + (1)  N-Succinyl-L-2-amino-6-oxopimelate_c0[c0]	rxn03031	THDPS	R04365	Lysine biosynthesis	Amino-Acid-Biosynthesis|Biosynthesis|DAPLYSINESYN-PWY|IND-AMINO-ACID-SYN|LYSINE-SYN|P4-PWY|PWY0-781
rxn09207_c0	>	Cytosol_0	(WP_003906370.1 or BKU49_RS02235)	Phosphatidylserine syntase (n-C14:1)_c0		-240.29		(1)  cpd00054[c0] + (1)  cpd15422[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15554[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-ditetradec-7-enoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  phosphatidylserine ditetradec-7-enoyl_c0[c0]	rxn09207	PSSA141			
rxn00239_c0	=	Cytosol_0	((BKU49_RS07340 or WP_003900331.1) or (WP_003900331.1 or BKU49_RS07340))	ATP:GMP phosphotransferase_c0		9.53		(1)  cpd00002[c0] + (1)  cpd00067[c0] + (1)  cpd00126[c0] <=> (1)  cpd00008[c0] + (1)  cpd00031[c0]	(1)  ATP_c0[c0] + (1)  H+_c0[c0] + (1)  GMP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  GDP_c0[c0]	rxn00239	GK1	R00332	Purine metabolism	Biosynthesis|DENOVOPURINE2-PWY|Metabolic-Clusters|Nucleotide-Biosynthesis|P1-PWY|PRPP-PWY|PUR-NUC-SYN|PYR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis|Purine-Nucleotides-Salvage
rxn00467_c0	=	Cytosol_0	(BKU49_RS12145 or WP_003899271.1 or WP_003411957.1 or BKU49_RS12150)	L-Ornithine:2-oxo-acid aminotransferase_c0		-1		(1)  cpd00024[c0] + (1)  cpd00064[c0] <=> (1)  cpd00023[c0] + (1)  cpd00858[c0]	(1)  2-Oxoglutarate_c0[c0] + (1)  Ornithine_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  L-Glutamate5-semialdehyde_c0[c0]	rxn00467		R00667	Arginine and proline metabolism	ARG-PRO-PWY|ARGASEDEG-PWY|ARGININE-DEG|ARGININE-SYN|ARGININE-SYN4-PWY|ARGORNPROST-PWY|Activation-Inactivation-Interconversion|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|CITRULBIO-PWY|Citrulline-Biosynthesis|Degradation|GLUTAMATE-SYN|IND-AMINO-ACID-SYN|Interconversion|Other-Amino-Acid-Biosynthesis|PROLINE-SYN
